ID	CITY	COUN	SUBJ	SEX	AGE	RELI	PRAC	FOCC	MOCC	FIEL	EMOT	WHEN	LONG	INTS	ERGO	TROPHO	TEMPER	EXPRES	MOVE	EXP1	EXP2	EXP10	PARAL	CON	EXPC	PLEA	PLAN	FAIR	CAUS	COPING	MORL	SELF	RELA	VERBAL	NEUTRO	MYKEY	Field3	Field2	Field1	SIT	STATE
121063	1	12	63	1	23	8	2	7	7	1	3	2	4	4	3	0	0	0	0	0	0	0	2	1	1	3	3	3	3	5	3	3	1	3	0	1210633	4	4	anger	"About a month ago the Regional Council refused to pay my wife the á
due maternity benefit, because of bureaucratic reasons."	1
261005	1	26	5	2	21	4	1	9	1	1	3	4	4	4	2	0	2	2	0	0	0	1	1	0	2	3	0	3	3	5	0	0	0	0	0	2610053	4	4	anger	"I was walking on a street alone in the afternoon when there were á
not too many people on the street.  A couple of guys were á
following me and I was ignoring them.  Suddenly one of them came á
in front of me and started using dirty language and harrassing á
me.  I got very angry and wanted to strike back at them."	1
121062	1	12	62	1	23	8	2	5	5	1	3	3	4	3	1	0	0	1	0	0	0	0	0	3	3	3	3	3	3	4	3	1	1	0	0	1210623	4	3	anger	I was neglected undeservedly.	1
121061	1	12	61	2	23	8	1	2	6	1	3	2	4	3	1	0	2	0	-1	0	0	1	0	2	2	3	3	3	2	3	2	1	1	0	0	1210613	4	3	anger	"A friend of mine promised to come with me to the cinema but he á
didn't come."	1
261006	1	26	6	2	29	4	2	9	1	1	3	2	1	1	0	0	0	1	0	0	0	0	0	3	1	3	2	0	2	4	3	0	2	0	0	2610063	1	1	anger	[ I feel angry when somebody is unjust to me.]	1
121060	1	12	60	1	20	8	2	7	7	1	3	1	3	4	4	0	2	3	0	0	0	0	2	1	2	3	1	3	3	4	3	2	0	3	0	1210603	3	4	anger	"It was quite recently, at the football match between the national á
teams of Bulgaria and France. I felt strong anger with the Scottish á
referee who ran the match quite partially."	1
261007	1	26	7	2	22	4	1	7	1	1	3	1	2	2	0	0	0	1	0	0	0	0	0	2	1	3	1	2	1	5	1	2	2	0	0	2610073	2	2	anger	I was angry this morning when I missed the train to university.	1
121059	1	12	59	2	21	8	2	7	6	1	3	2	1	3	0	0	2	1	0	0	0	0	0	1	1	3	0	1	2	5	0	0	2	1	0	1210593	1	3	anger	When someone lies to me.	1
261040	1	26	40	1	23	4	1	4	4	1	3	2	2	2	3	0	0	4	-1	0	1	0	0	2	2	1	1	2	1	5	2	2	2	3	1	2610403	2	2	anger	"One day my elder brother badly scolded my father.  This was the á
first time that I heard such abusive language from my brother.  I á
requested him humbly not to use this kind of language but he did á
not care for what I was saying.  Finally I picked up an axe to use á
against him, in the meanwhile people intervened."	1
261011	1	26	11	2	22	4	1	7	7	1	3	3	4	4	2	0	2	1	-1	0	0	0	0	1	1	3	2	3	2	1	3	0	1	0	0	2610113	4	4	anger	"I was to meet a friend at the bus-stop (he was coming to visit á
us) and he did not turn up.  After having waited for him for some time     á
(about an hour) I called him up, to be told that he did not á
intend to come as he was feeling tired."	1
121070	1	12	70	2	20	8	2	7	7	1	3	2	2	2	2	0	0	1	-1	0	0	0	0	2	2	3	2	2	2	3	1	1	2	2	0	1210703	2	2	anger	"At an undeserved attitude toward a man, when human personality is á
not treated decently."	1
261012	1	26	12	2	24	4	1	7	1	1	3	3	2	2	1	0	0	0	1	0	0	0	0	2	1	2	2	2	2	3	2	2	2	2	0	2610123	2	2	anger	"When my friend promised that she would come to my place, and did á
not turn up - I was annoyed at her."	1
121056	1	12	56	2	22	8	2	7	6	1	3	3	4	4	3	0	0	1	-1	0	1	0	1	1	1	3	3	3	2	1	3	1	1	0	1	1210563	4	4	anger	"Unfair and unjust attitude toward a person close to me, what I á
was the witness of, caused anger in me."	1
121055	1	12	55	2	20	8	2	5	6	1	3	1	2	3	1	0	0	2	0	1	0	0	0	1	3	3	2	2	3	4	0	0	1	1	0	1210553	2	3	anger	"I feel this feeling when I am to fill in a questionnaire or a á
form."	1
261013	1	26	13	2	24	4	1	9	1	1	3	2	1	1	0	0	0	1	-1	0	0	0	1	2	1	3	0	0	2	4	1	0	0	0	0	2610133	1	1	anger	"I was having an argument with my brother on his behavior, then we  á
started fighting and I got annoyed at him because he started á
teasing me."	1
121054	1	12	54	2	22	8	2	6	6	1	3	1	2	2	3	0	1	2	0	1	0	0	1	2	1	3	0	3	2	5	2	2	1	3	0	1210543	2	2	anger	"In a conversation my boyfriend expressed definite and quite á
pretentious opinions and he took up an attitude towards a theory á
which he himself had never known. His information was from á
fortuitous sources."	1
121053	1	12	53	2	22	8	2	6	6	1	3	2	3	3	1	0	0	1	0	1	0	0	0	3	2	3	2	3	2	3	3	2	2	0	0	1210533	3	3	anger	"Anger I felt when my boyfriend told me he didn't mind breaking it á
off with me, i.e. each of us to take his own road. Because until á
that moment, he deliberately restricted our dates. The motives á
were brought to my knowledge later."	1
261014	1	26	14	2	22	4	1	9	1	1	3	4	4	1	1	0	0	1	0	0	1	0	0	2	2	3	3	3	2	3	0	1	1	2	1	2610143	4	1	anger	When I failed the M.S.C exams.	1
121052	1	12	52	2	23	8	2	5	2	1	3	1	2	4	2	0	2	1	0	0	0	1	1	2	2	3	3	2	3	5	2	2	1	0	0	1210523	2	4	anger	"At an unjust, or to be more precise, at a bureaucratic treatment á
of one's personality."	1
261015	1	26	15	2	22	4	2	9	1	1	3	3	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	5	0	0	1	3	0	2610153	1	1	anger	"A few months ago when I was teaching, I suddenly became very á
angry at the children and slapped some of them."	1
121050	1	12	50	2	22	8	2	7	7	1	3	4	4	3	0	0	0	0	0	0	0	0	0	1	3	3	2	3	3	1	3	0	0	1	0	1210503	4	3	anger	Unjust punishment of a friend of mine.	1
121058	1	12	58	2	21	8	2	6	7	1	3	2	4	3	0	0	0	0	0	0	0	0	0	2	2	3	2	2	2	1	3	2	2	0	0	1210583	4	3	anger	"When I see how people around me pass by certain unjustice because á
of indifference or cowardice."	1
122002	2	12	2	2	20	8	2	7	7	8	3	3	4	3	3	0	0	0	0	0	0	0	2	1	1	3	3	3	3	3	3	1	1	2	0	1220023	4	3	anger	"I unfairly got a low mark on an exam and I failed to win a grant, á
since then I don't have much confidence in myself at an exam."	1
41071	1	4	71	2	20	1	1	7	1	1	3	4	1	3	1	0	0	0	-1	0	0	0	0	1	2	3	0	0	0	0	0	0	0	2	0	0410713	1	3	anger	"One winter day I, unwillingly, was outdoors with my younger á
brother (10 years younger than me).  I lost my temper on him and á
wanted to throw my brother down the snow bank we were on.  I á
pushed him but not as hard as I had wanted to. We were alone the á
two of us."	1
122009	2	12	9	2	23	8	2	7	7	8	3	1	4	3	0	0	0	0	0	0	0	0	2	2	1	3	2	1	2	1	1	2	2	3	0	1220093	4	3	anger	"I got angry when I learned how short a time we had to prepare for á
the term examinations."	1
122008	2	12	8	2	21	8	2	7	1	8	3	2	4	3	1	0	0	0	0	0	0	0	0	3	3	3	3	0	2	4	1	0	2	0	0	1220083	4	3	anger	When my husband stays late at a meeting and I have to be alone.	1
221077	1	22	77	2	20	2	0	6	6	9	3	2	4	3	1	0	2	2	0	0	1	0	0	1	1	3	3	3	3	4	3	2	2	0	1	2210773	4	3	anger	Same situation as before - having my car stolen.	1
122007	2	12	7	2	21	8	2	7	7	8	3	3	4	4	0	0	0	0	-1	0	0	0	0	2	1	3	3	3	2	5	3	1	1	0	0	1220073	4	4	anger	"I felt it when a girl who was dear to me lied to my face. I got á
angry with the fact that she knew I didn't believe her but she á
kept on telling lies."	1
221078	1	22	78	1	20	8	2	0	1	7	3	2	3	3	2	0	2	2	0	0	0	1	2	1	2	3	0	2	2	4	2	2	1	0	0	2210783	3	3	anger	"Having my personal objects rearranged by someone else without my á
consent and having it arranged to their taste. Then trying to á
find a particular object they rearranged for an hour or more."	1
122006	2	12	6	1	22	8	2	7	7	8	3	4	3	3	1	0	0	1	0	0	0	0	0	3	1	3	2	0	0	3	1	3	0	2	0	1220063	3	3	anger	"With the girl whom I may be loved truly. When she refused to come á
with me to an occasion (she was from another town)."	1
122005	2	12	5	1	21	8	2	7	7	8	3	1	4	3	3	0	2	2	-1	0	0	0	3	1	1	3	3	3	2	1	1	2	1	2	0	1220053	4	3	anger	"I always get angry when somebody deceives me, or tries to conceal á
his lie skilfully and this offends me even more."	1
221079	1	22	79	1	21	8	0	8	1	7	3	1	1	3	0	0	0	1	0	0	0	0	0	1	1	3	3	2	4	5	3	0	0	3	0	2210793	1	3	anger	"I came out of the house at 7:20 am Monday morning getting ready t á
go to school and fight for a parking when I saw my car had a flat á
tire."	1
122004	2	12	4	2	23	8	2	5	5	8	3	3	2	3	2	0	2	0	-1	0	0	0	0	2	1	3	0	3	0	2	3	0	0	2	0	1220043	2	3	anger	"I got angry with a stranger in a train who behaved impertinently á
and immorally"	1
261004	1	26	4	2	27	4	1	7	1	1	3	1	1	1	0	0	0	1	0	0	0	0	0	1	3	2	2	1	3	4	1	0	2	2	0	2610043	1	1	anger	"When my father talks about our relatives and favours them, I feel á
angry."	1
221080	1	22	80	1	20	2	1	7	1	6	3	2	4	4	1	0	0	0	0	0	0	0	0	2	1	0	3	2	2	1	3	1	1	0	0	2210803	4	4	anger	"I was stood up for a date function by someone who I really cared á
for."	1
121065	1	12	65	1	24	8	2	6	6	1	3	2	1	3	3	0	2	3	0	0	0	0	1	2	2	3	2	3	2	1	3	1	1	3	0	1210653	1	3	anger	"I thought him a good friend but he tried to lie to me several times. á
Last time was the height of impudence. He promised he would come á
home but he didn't. I felt a sense of anger and insult."	1
221081	1	22	81	1	20	2	2	6	1	9	3	3	4	4	1	0	2	2	0	0	1	0	0	3	2	3	2	2	2	1	3	3	1	2	1	2210813	4	4	anger	"When my dad told me about something he had done against my á
mother."	1
122001	2	12	1	2	21	8	2	7	7	8	3	1	2	2	1	1	1	3	0	1	0	0	3	3	1	2	2	0	3	4	2	2	2	0	1	1220013	2	2	anger	"When I am made to do things in which I see no sense and I waste á
my time. Some time ago I had to participate in a sociological á
investigation and then I got really angry."	1
121074	1	12	74	1	27	7	2	6	6	1	3	1	3	2	0	0	0	0	0	0	0	1	0	1	2	2	2	1	3	5	1	2	1	0	0	1210743	3	2	anger	"I was drawn up a statement for an infringement of the traffic á
ordinance. In fact I was innocent."	1
261001	1	26	1	2	22	4	1	9	1	1	3	4	4	3	0	0	-1	0	0	0	0	1	0	2	2	3	2	2	1	5	1	1	1	0	0	2610013	4	3	anger	When I failed my S.S.C exam.	1
121073	1	12	73	1	24	8	2	7	6	1	3	1	3	3	2	0	0	1	0	0	0	1	1	1	2	3	2	2	1	1	3	2	2	0	0	1210733	3	3	anger	"A honest ""sliding"" on the part of a girlfriend of mine. á
Terribly crossed I started breaking things and tearing books."	1
121072	1	12	72	2	22	8	2	7	6	1	3	1	4	4	1	0	0	1	0	0	1	0	0	3	2	3	3	3	2	5	2	0	2	0	1	1210723	4	4	anger	"My husband and I were invited at the house of our nieghbours then á
we got an invitation on the part of my parents which we had to á
refuse. A a result they called me by words that provoked my á
anger."	1
261002	1	26	2	2	22	4	1	7	7	1	3	1	1	1	0	1	0	2	0	0	1	0	0	1	2	3	2	0	0	5	1	2	3	3	2	2610023	1	1	anger	"I was angry at my brother over an argument we had together.  We á
do have a few fights from time to time, and also at times I take á
out my anger on him."	1
121071	1	12	71	1	23	8	2	7	7	1	3	3	3	3	1	0	2	1	0	0	0	0	0	1	1	3	3	3	3	2	3	1	1	3	0	1210713	3	3	anger	I feel a strong anger when I am treated unjustly.	1
261003	1	26	3	2	23	4	1	7	1	1	3	1	1	1	0	0	0	4	0	0	0	0	0	1	1	3	0	0	1	5	3	0	1	3	0	2610033	1	1	anger	"I felt angry when my mother-in-law did not handle my daughter á
properly and she fell down from the bed and hurt her head."	1
121048	1	12	48	1	22	8	2	7	7	1	3	1	3	2	0	0	0	0	0	0	0	0	0	1	0	3	0	1	3	4	0	3	2	2	0	1210483	3	2	anger	"Attitude to some manners of dealing and some ""sanctioned"" á
relations."	1
122003	2	12	3	1	20	8	2	7	7	8	3	1	1	3	3	0	0	0	1	0	0	1	2	1	3	3	2	3	2	5	3	3	1	3	0	1220033	1	3	anger	"I get angry when my smaller brother misbehaves and talks with indecent á
words."	1
261035	1	26	35	1	25	4	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610353	0	0	anger	"[ This emotion has never been an intense one, that makes it á
difficult to recall it.]"	1
121049	1	12	49	1	21	8	2	6	6	1	3	4	3	3	1	0	0	2	-1	0	0	0	0	3	1	3	2	1	2	3	3	2	1	2	0	1210493	3	3	anger	A close person lied to me.	1
121037	1	12	37	1	29	8	2	7	6	4	3	4	4	3	0	0	-1	1	0	0	0	0	0	1	1	3	3	3	3	1	0	1	1	3	0	1210373	4	3	anger	"I had an accident with a trafic police car that was packed at a á
curve without any visibility and against all traffic regulations á
in a strong snowstorm. As a result I still cannot repair my car á
because of the missing spare parts."	1
261031	1	26	31	2	26	4	1	2	1	1	3	3	4	3	2	0	0	3	-1	0	0	0	1	3	3	3	3	3	2	1	0	0	0	0	0	2610313	4	3	anger	"When a relative, who had come to our place, created untidyness á
and dirtyness."	1
121036	1	12	36	2	21	7	1	7	6	4	3	3	1	4	4	0	2	3	1	0	0	1	1	1	1	1	1	1	2	5	3	3	1	3	0	1210363	1	4	anger	"I felt it on the same occasion when I felt sadness which finally á
grew into anger."	1
121035	1	12	35	1	26	8	2	5	5	4	3	1	2	3	0	1	0	0	0	0	0	1	1	2	2	3	3	2	2	5	3	2	2	0	1	1210353	2	3	anger	"I felt anger against a colleague of mine during a rehearsal in á
acting. He hadn't learnt the text of an opera act in the course of á
several months and thus making difficulties for the rest of my á
colleagues."	1
261032	1	26	32	1	24	4	1	7	7	1	3	3	2	2	0	0	2	0	0	0	0	0	0	2	1	3	3	1	2	5	2	2	2	0	0	2610323	2	2	anger	"My friend and I were to attend a very important meeting and he á
had promised to come and pick me up.  But he did not turn up and á
I felt very angry at him."	1
171018	1	17	18	1	20	2	2	4	1	1	3	2	1	3	3	0	0	1	0	0	0	1	1	1	1	3	3	3	2	1	2	2	1	2	0	1710183	1	3	anger	"When playing a football match, there was one player who made mean á
tackels, kicked at everything and did things having nothing to do á
with football."	1
261033	1	26	33	2	33	4	0	7	1	1	3	3	4	4	0	0	0	0	0	0	0	0	0	3	1	3	3	3	2	1	3	0	1	0	0	2610333	4	4	anger	"I was very angry one day when my husband ignored me and slept      á
on a separate bed.  He had no reasons to doubt me or to neglect á
me and I had never imagined that he could do such a thing."	1
161008	1	16	8	2	22	1	2	5	1	1	3	4	4	3	1	0	2	3	0	0	1	1	1	1	1	3	2	3	2	1	3	1	2	3	1	1610083	4	3	anger	"When my mother decided to clean out my room and throw out what á
she thought was junk, without my knowing about it, so I returned á
home to find half my stuff gone."	1
261034	1	26	34	2	21	4	1	2	1	1	3	4	4	3	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	3	3	1	0	0	2610343	4	3	anger	"I remember that when I was in school I saw a case of partiality - á
one of the teachers gave private coaching classes to some girls á
and she would give these girls extra attention in class and would á
ignore the others."	1
261030	1	26	30	2	26	4	1	9	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	1	2	3	3	3	4	5	2	1	0	0	1	2610303	0	0	anger	"When I was blamed for some of my attributes which are very often á
misunderstood, especially when one is very frank."	1
121068	1	12	68	1	26	8	2	7	7	1	3	3	4	4	4	0	0	2	1	0	0	0	2	1	1	3	3	3	3	1	3	1	1	3	0	1210683	4	4	anger	"Someone stole my ski at Vitosha and of course I was the one to be á
blamed. I left them without supervision."	1
121044	1	12	44	2	22	8	2	7	7	1	3	3	4	3	0	1	2	1	-1	0	0	0	2	1	2	3	3	3	2	2	3	0	1	3	1	1210443	4	3	anger	"When my friend (girl) promised to help me go to the hospital and be á
examined by good experts and she deceived me."	1
121067	1	12	67	2	20	8	2	7	6	1	3	4	4	3	2	1	2	1	0	0	1	0	2	2	1	3	2	3	2	2	3	1	1	3	2	1210673	4	3	anger	"My brother accused me undeservedly before my parents. I was not á
guilty. He was misled by his wife."	1
261036	1	26	36	2	22	4	1	9	1	1	3	4	4	3	2	1	0	1	0	0	1	0	0	2	1	3	3	3	2	3	3	1	2	1	2	2610363	4	3	anger	"I experience this emotion quite often but the day I was most á
angry was the day I got pulled up for something I had not done.  á
It happened during my school days, I had not spoken a word in á
class but the monitor had written my name on the board.  So I á
had a remark in my callender which I had to get signed by my á
parents.  This remark resulted in me being spanked."	1
121066	1	12	66	2	23	8	2	7	7	1	3	2	1	3	2	0	0	0	-1	0	0	0	0	1	2	3	0	3	3	1	3	0	0	1	0	1210663	1	3	anger	"I feel anger when I see a ""parent"" beating and punishing his child á
in the street. Recently I was a withness of a similar case."	1
121034	1	12	34	1	24	8	2	6	6	4	3	1	2	2	1	0	0	1	0	0	0	0	0	1	2	3	2	3	2	2	3	0	1	3	0	1210343	2	2	anger	"At a certain situation I felt myself neglected and undeservedly á
harmed."	1
261037	1	26	37	2	26	4	1	7	1	1	3	4	3	3	4	0	2	3	0	0	0	1	3	2	1	3	0	3	3	5	2	3	2	3	0	2610373	3	3	anger	"A new gas connection was to be installed and the mechanic who came á
to do it was very rude to my mother and me.  I rushed to thhe á
dealer with my mother and had a fight with the dealer as he á
seemed to be unreasonable and was taking the mechanic's side.  á
Ultimately the matter was resolved after my father went and spoke á
to him.  The mechanic was asked to apologize."	1
121033	1	12	33	1	28	8	2	2	2	4	3	4	4	2	1	1	0	0	-1	0	0	0	0	3	2	3	3	3	3	3	1	2	2	0	1	1210333	4	2	anger	I was angry when my abilities of a singer were underestimated.	1
121032	1	12	32	1	28	8	2	2	2	4	3	4	3	1	0	0	0	0	0	0	0	0	0	0	1	3	2	0	1	3	0	0	0	0	0	1210323	3	1	anger	Once, during a performance I did not sing the way I had to.	1
261038	1	26	38	1	23	4	1	7	1	1	3	4	4	4	0	0	2	0	0	0	0	1	0	1	1	3	1	1	4	5	3	3	0	0	0	2610383	4	4	anger	"When I saw a few people beating a man who seemed to be a á
stranger."	1
101062	1	10	62	2	22	2	2	6	1	2	3	1	4	3	0	0	0	1	0	0	0	0	1	1	1	3	3	3	3	4	0	0	0	0	0	1010623	4	3	anger	"I was waiting to receive the participation on the profits and did á
not receive it."	1
261039	1	26	39	1	28	4	1	2	1	1	3	2	4	4	0	0	2	1	0	0	0	0	1	2	1	3	3	3	3	4	3	2	2	0	0	2610393	4	4	anger	"Despite our good performance and excellent results the management á
refused to meet our demands."	1
121069	1	12	69	2	20	8	2	7	7	1	3	2	2	2	1	0	2	2	0	0	0	0	1	3	2	3	0	3	3	5	3	2	1	2	0	1210693	2	2	anger	"A shop-assistant behaved rather roughly with me though she hadn't á
the slightest grounds for it."	1
122015	2	12	15	2	21	8	2	6	6	6	3	3	4	3	3	1	0	1	-1	0	1	0	0	3	1	3	0	1	2	5	3	3	1	3	2	1220153	4	3	anger	"I have a friend that I deeply trusted but it happened that I lost á
my confidence in her for which she herself was to blame."	1
121040	1	12	40	2	22	8	2	7	7	1	3	1	3	3	2	0	0	3	0	0	0	0	1	1	2	1	0	1	3	4	0	3	0	3	0	1210403	3	3	anger	"I was indignant at the unimpartiality shown by the referees at á
the football match between Bulgaria and France."	1
121047	1	12	47	2	20	8	2	7	7	1	3	4	1	1	0	0	0	0	0	0	0	0	0	1	1	3	2	3	3	4	3	2	0	3	0	1210473	1	1	anger	I haven't often felt this feeling. Once someone stole my garment.	1
121046	1	12	46	2	19	8	2	7	6	1	3	3	4	4	1	1	-1	1	-1	0	0	1	2	1	2	3	3	3	3	5	3	2	1	3	1	1210463	4	4	anger	"When, for example, I was not approved to continue my studies at á
the Moscow University, no matter that I had the highest marks and á
in general the best records of all the candidates."	1
261021	1	26	21	2	20	4	0	7	1	1	3	3	3	4	0	1	0	1	0	0	0	0	0	3	1	3	3	3	2	1	3	2	1	0	1	2610213	3	4	anger	"One of my friends asked me to go shopping with her, another á
friend of hers was also coming along.  During the outing they á
kept talking to each other and I felt left out, even when I tried á
to talk to them they seemed not to listen to me and did not pay á
me much attention."	1
161024	1	16	24	1	23	1	2	8	7	1	3	2	3	3	2	1	1	1	0	0	0	1	0	1	3	3	2	1	1	3	3	3	1	3	1	1610243	3	3	anger	"In the house where I live there is a new flatmate. His friends á
unfortunately are the dirt of society, intelligent, fashonable, á
rich and bored. At a party recently they were doing things I á
didn't like done in my house. I felt angry at them."	1
261022	1	26	22	2	35	4	2	9	7	1	3	4	4	4	4	1	2	5	1	0	1	1	2	1	1	3	3	2	2	1	3	1	1	3	2	2610223	4	4	anger	"I am separated from my husband.  The way he has behaved towards á
me makes me angry."	1
161023	1	16	23	1	35	1	1	8	7	2	3	1	1	4	4	0	2	2	0	0	0	1	0	2	1	3	3	3	2	5	3	1	1	2	0	1610233	1	4	anger	"A friend got angry and drove ""like a lunatic"" with me and others á
in his car. I was angry about his dangerous driving."	1
161022	1	16	22	1	34	2	1	5	1	9	3	3	3	3	1	0	0	0	0	0	0	0	0	1	2	3	3	3	3	5	1	2	1	2	0	1610223	3	3	anger	"I've a situation of responsibility an employee who had a habit of á
being late, came late again after promising to say he would be at á
work in a few minutes, then arrived 3 hours later. He had been á
drinking."	1
261024	1	26	24	2	22	4	1	9	1	1	3	4	4	4	0	0	2	0	-1	0	0	0	0	3	1	3	3	1	2	1	3	1	1	0	0	2610243	4	4	anger	"A girl whom I trusted and with whom I had shared personal, confidential á
matters twisted the facts and told it to a common friend of ours. á
 When this common friend told me the version my friend had told á
her, I was angry."	1
161021	1	16	21	2	35	1	2	4	4	3	3	2	2	4	3	1	2	3	-1	0	0	0	3	3	2	3	0	3	2	1	3	3	1	2	1	1610213	2	4	anger	"Teenage neighbours smashed my letterbox for the fifth time in a á
couple of months. It was a deliberate action of kids who had á
stayed in my home, had meals there yet took a dislike to my á
daughter. "	1
121038	1	12	38	2	22	8	2	7	7	4	3	1	2	3	1	0	2	2	0	0	0	0	1	2	1	3	3	3	2	5	3	3	2	3	0	1210383	2	3	anger	"A whole crowd of us went to a folklore festival. The instructor á
of the cast where my boyfriend played was traveling with us. We á
decided to catch the train that leaved early in the morning á
because we had business on the following day. The instructor á
tried to get the upper hand and made us catch the train in spite á
of everything, all the time he made me angry."	1
